ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2013-11-19,455314.75333552837,271154.49451959727,544771.6288359169,455314.75333552837,455314.75333552837,-0.09571465224290257,-0.09571465224290257,-0.09571465224290257,-0.10290775834274743,-0.10290775834274743,-0.10290775834274743,0.007193106099844863,0.007193106099844863,0.007193106099844863,0.0,0.0,0.0,411734.4600589553
2013-11-20,455716.3131111652,284643.5311056323,550773.592496126,455716.3131111652,455716.3131111652,-0.060875995552300714,-0.060875995552300714,-0.060875995552300714,-0.06510548769912025,-0.06510548769912025,-0.06510548769912025,0.004229492146819537,0.004229492146819537,0.004229492146819537,0.0,0.0,0.0,427974.128861099
2013-11-21,456117.872809796,233084.34583069707,491089.7977507478,456117.872809796,456117.872809796,-0.20558372582420745,-0.20558372582420745,-0.20558372582420745,-0.20715480000016379,-0.20715480000016379,-0.20715480000016379,0.0015710741759563471,0.0015710741759563471,0.0015710741759563471,0.0,0.0,0.0,362347.4611025462
2013-11-22,456519.4325084268,281118.01030113164,553966.9016846499,456519.4325084268,456519.4325084268,-0.08662830204282224,-0.08662830204282224,-0.08662830204282224,-0.08603324223848846,-0.08603324223848846,-0.08603324223848846,-0.0005950598043337682,-0.0005950598043337682,-0.0005950598043337682,0.0,0.0,0.0,416971.929220669
2013-11-23,456920.99220705754,411317.74474361294,692152.2254347284,456920.99220705754,456920.99220705754,0.20183891842157076,0.20183891842157076,0.20183891842157076,0.20392151252605256,0.20392151252605256,0.20392151252605256,-0.0020825941044818053,-0.0020825941044818053,-0.0020825941044818053,0.0,0.0,0.0,549145.431078241
2013-11-24,457322.55190568836,450135.51418687496,729427.6924675154,457322.55190568836,457322.55190568836,0.2878161099536354,0.2878161099536354,0.2878161099536354,0.2905272141880277,0.2905272141880277,0.2905272141880277,-0.002711104234392289,-0.002711104234392289,-0.002711104234392289,0.0,0.0,0.0,588947.3497892531
2013-11-25,457724.1116043192,306036.4528958252,580667.4162604009,457724.1116043192,457724.1116043192,-0.03555861862938234,-0.03555861862938234,-0.03555861862938234,-0.03324743843427838,-0.03324743843427838,-0.03324743843427838,-0.002311180195103955,-0.002311180195103955,-0.002311180195103955,0.0,0.0,0.0,441448.07448230835
2013-11-26,458125.67130295,276030.525779793,541356.5744183902,458125.67130295,458125.67130295,-0.10363717662956007,-0.10363717662956007,-0.10363717662956007,-0.10290775834256342,-0.10290775834256342,-0.10290775834256342,-0.0007294182869966477,-0.0007294182869966477,-0.0007294182869966477,0.0,0.0,0.0,410646.8201875904
2013-11-27,458527.23100158083,295595.96058166644,557982.6188011891,458527.23100158083,458527.23100158083,-0.06293863427045354,-0.06293863427045354,-0.06293863427045354,-0.06510548769901463,-0.06510548769901463,-0.06510548769901463,0.0021668534285610892,0.0021668534285610892,0.0021668534285610892,0.0,0.0,0.0,429668.1533065286
2013-11-28,458928.79070021166,231016.32213308394,508725.0747237683,458928.79070021166,458928.79070021166,-0.2006695538024383,-0.2006695538024383,-0.2006695538024383,-0.2071547999999276,-0.2071547999999276,-0.2071547999999276,0.00648524619748931,0.00648524619748931,0.00648524619748931,0.0,0.0,0.0,366835.75504330755
2013-11-29,459330.3503988424,296487.59476322803,562950.2660089852,459330.3503988424,459330.3503988424,-0.07372874212768193,-0.07372874212768193,-0.07372874212768193,-0.08603324223833522,-0.08603324223833522,-0.08603324223833522,0.012304500110653274,0.012304500110653274,0.012304500110653274,0.0,0.0,0.0,425464.5014428684
2013-11-30,459731.91009747324,414215.3089259284,697607.1919169762,459731.91009747324,459731.91009747324,0.22359281494992725,0.22359281494992725,0.22359281494992725,0.2039215125262627,0.2039215125262627,0.2039215125262627,0.019671302423664577,0.019671302423664577,0.019671302423664577,0.0,0.0,0.0,562524.6619984742
2013-12-01,460133.46979610407,467737.81158437254,738208.907671307,460133.46979610407,460133.46979610407,0.3191250444258076,0.3191250444258076,0.3191250444258076,0.2905272141878517,0.2905272141878517,0.2905272141878517,0.028597830237955847,0.028597830237955847,0.028597830237955847,0.0,0.0,0.0,606973.5837865868
2013-12-02,460535.0294947349,332778.75822783,603346.6461499956,460535.0294947349,460535.0294947349,0.00581265721350461,0.00581265721350461,0.00581265721350461,-0.03324743843375817,-0.03324743843375817,-0.03324743843375817,0.03906009564726278,0.03906009564726278,0.03906009564726278,0.0,0.0,0.0,463211.961755999
2013-12-03,460936.5891933657,292470.06158863055,570775.552610719,460936.5891933657,460936.5891933657,-0.05191060666683745,-0.05191060666683745,-0.05191060666683745,-0.10290775834286169,-0.10290775834286169,-0.10290775834286169,0.05099715167602424,0.05099715167602424,0.05099715167602424,0.0,0.0,0.0,437009.0912133953
2013-12-04,461338.14889199653,326153.7934467657,594695.3321753612,461338.14889199653,461338.14889199653,-0.0007942919324473215,-0.0007942919324473215,-0.0007942919324473215,-0.06510548769919293,-0.06510548769919293,-0.06510548769919293,0.06431119576674561,0.06431119576674561,0.06431119576674561,0.0,0.0,0.0,460971.71172220143
2013-12-05,461739.7085906273,277881.3069323157,543225.2581157484,461739.7085906273,461739.7085906273,-0.12828621522775982,-0.12828621522775982,-0.12828621522775982,-0.2071547999999687,-0.2071547999999687,-0.2071547999999687,0.07886858477220887,0.07886858477220887,0.07886858477220887,0.0,0.0,0.0,402504.86895516695
2013-12-06,462141.2682892581,333059.39036208304,600108.9768892941,462141.2682892581,462141.2682892581,0.008468509736338864,0.008468509736338864,0.008468509736338864,-0.08603324223818196,-0.08603324223818196,-0.08603324223818196,0.09450175197452082,0.09450175197452082,0.09450175197452082,0.0,0.0,0.0,466054.9161193297
2013-12-07,462542.82798788894,470225.7140799845,749719.9564619651,462542.82798788894,462542.82798788894,0.31493350573481427,0.31493350573481427,0.31493350573481427,0.20392151252645327,0.20392151252645327,0.20392151252645327,0.11101199320836104,0.11101199320836104,0.11101199320836104,0.0,0.0,0.0,608213.06235861
2013-12-08,462944.38768651977,513821.77086218883,795008.5521324457,462944.38768651977,462944.38768651977,0.4187002805256078,0.4187002805256078,0.4187002805256078,0.2905272141880968,0.2905272141880968,0.2905272141880968,0.12817306633751108,0.12817306633751108,0.12817306633751108,0.0,0.0,0.0,656779.3326786214
2013-12-09,463345.9473851506,383047.72839434294,651521.9548085973,463345.9473851506,463345.9473851506,0.11248808829920956,0.11248808829920956,0.11248808829920956,-0.033247438434066606,-0.033247438434066606,-0.033247438434066606,0.14573552673327617,0.14573552673327617,0.14573552673327617,0.0,0.0,0.0,515466.8472276924
2013-12-10,463747.5070837814,354217.64923215355,623346.3340950785,463747.5070837814,463747.5070837814,0.060523943278110275,0.060523943278110275,0.060523943278110275,-0.10290775834267771,-0.10290775834267771,-0.10290775834267771,0.163431701620788,0.163431701620788,0.163431701620788,0.0,0.0,0.0,491815.3348978852
2013-12-11,464149.0667824122,383191.9617292878,662284.560362479,464149.0667824122,464149.0667824122,0.11587570103044892,0.11587570103044892,0.11587570103044892,-0.06510548769918745,-0.06510548769918745,-0.06510548769918745,0.18098118872963637,0.18098118872963637,0.18098118872963637,0.0,0.0,0.0,517932.66527845286
2013-12-12,464550.626481043,319863.8623253893,596989.0022037141,464550.626481043,464550.626481043,-0.009058049903927747,-0.009058049903927747,-0.009058049903927747,-0.20715479999993522,-0.20715479999993522,-0.20715479999993522,0.19809675009600747,0.19809675009600747,0.19809675009600747,0.0,0.0,0.0,460342.7037234768
2013-12-13,464952.1861796738,385773.5394432442,657624.3703624276,464952.1861796738,464952.1861796738,0.12845721827605425,0.12845721827605425,0.12845721827605425,-0.0860332422384591,-0.0860332422384591,-0.0860332422384591,0.21449046051451334,0.21449046051451334,0.21449046051451334,0.0,0.0,0.0,524678.6506476848
2013-12-14,465353.7458783046,539296.8424439484,807754.3414278915,465353.7458783046,465353.7458783046,0.43380147488362747,0.43380147488362747,0.43380147488362747,0.20392151252611657,0.20392151252611657,0.20392151252611657,0.2298799623575109,0.2298799623575109,0.2298799623575109,0.0,0.0,0.0,667224.8871829339
2013-12-15,465755.30557693535,575992.1010191679,850671.6051564665,465755.30557693535,465755.30557693535,0.5345218886833956,0.5345218886833956,0.5345218886833956,0.2905272141883418,0.2905272141883418,0.2905272141883418,0.2439946744950538,0.2439946744950538,0.2439946744950538,0.0,0.0,0.0,714711.7111782308
2013-12-16,466156.8652755662,435785.03830028255,701831.3556961904,466156.8652755662,466156.8652755662,0.2233343645504045,0.2233343645504045,0.2233343645504045,-0.03324743843421192,-0.03324743843421192,-0.03324743843421192,0.2565818029846164,0.2565818029846164,0.2565818029846164,0.0,0.0,0.0,570265.7125626933
2013-12-17,466558.4249741971,402737.62478045456,677913.5207444618,466558.4249741971,466558.4249741971,0.16450424674203432,0.16450424674203432,0.16450424674203432,-0.10290775834249367,-0.10290775834249367,-0.10290775834249367,0.267412005084528,0.267412005084528,0.267412005084528,0.0,0.0,0.0,543309.2672357274
2013-12-18,466959.9846728278,419387.3890521835,704529.1633370337,466959.9846728278,466959.9846728278,0.21117907819443366,0.21117907819443366,0.21117907819443366,-0.06510548769936571,-0.06510548769936571,-0.06510548769936571,0.27628456589379935,0.27628456589379935,0.27628456589379935,0.0,0.0,0.0,565572.1637897225
2013-12-19,467361.54437145864,362709.7008172278,644037.885925447,467361.54437145864,467361.54437145864,0.0758771583479265,0.0758771583479265,0.0758771583479265,-0.20715479999983769,-0.20715479999983769,-0.20715479999983769,0.2830319583477642,0.2830319583477642,0.2830319583477642,0.0,0.0,0.0,502823.6102794633
2013-12-20,467763.10407008947,418735.40560487437,695116.5469547737,467763.10407008947,467763.10407008947,0.20149042988202423,0.20149042988202423,0.20149042988202423,-0.08603324223830586,-0.08603324223830586,-0.08603324223830586,0.2875236721203301,0.2875236721203301,0.2875236721203301,0.0,0.0,0.0,562012.8929921217
2013-12-21,468164.66376872023,559293.8868937292,831710.1741618611,468164.66376872023,468164.66376872023,0.4935907273483656,0.4935907273483656,0.4935907273483656,0.2039215125263072,0.2039215125263072,0.2039215125263072,0.2896692148220585,0.2896692148220585,0.2896692148220585,0.0,0.0,0.0,699246.4006771259
2013-12-22,468566.22346735105,597769.371161437,879638.0658559981,468566.22346735105,468566.22346735105,0.5799474234685358,0.5799474234685358,0.5799474234685358,0.29052721418816585,0.29052721418816585,0.29052721418816585,0.28942020928036993,0.28942020928036993,0.28942020928036993,0.0,0.0,0.0,740309.9974916235
2013-12-23,468967.7831659819,453255.8624988183,724243.1969127507,468967.7831659819,468967.7831659819,0.2535240946820637,0.2535240946820637,0.2535240946820637,-0.03324743843452034,-0.03324743843452034,-0.03324743843452034,0.28677153311658404,0.28677153311658404,0.28677153311658404,0.0,0.0,0.0,587862.4158281918
2013-12-24,469369.3428646127,419019.283098534,687011.9875514739,469369.3428646127,469369.3428646127,0.1788537123670756,0.1788537123670756,0.1788537123670756,-0.10290775834279196,-0.10290775834279196,-0.10290775834279196,0.28176147070986757,0.28176147070986757,0.28176147070986757,0.0,0.0,0.0,553317.7923072434
2013-12-26,470172.46226187435,363874.94116118946,633611.6048159646,470172.46226187435,470172.46226187435,0.05786654016376841,0.05786654016376841,0.05786654016376841,-0.20715479999994285,-0.20715479999994285,-0.20715479999994285,0.26502134016371126,0.26502134016371126,0.26502134016371126,0.0,0.0,0.0,497379.715933249
2013-12-27,470574.02196050517,403438.78731491184,679886.8238956085,470574.02196050517,470574.02196050517,0.16753924289297759,0.16753924289297759,0.16753924289297759,-0.08603324223808653,-0.08603324223808653,-0.08603324223808653,0.2535724851310641,0.2535724851310641,0.2535724851310641,0.0,0.0,0.0,549413.6373248716
2013-12-28,470975.58165913593,531616.0814281631,810698.4904824607,470975.58165913593,470975.58165913593,0.44423983466461914,0.44423983466461914,0.44423983466461914,0.20392151252649773,0.20392151252649773,0.20392151252649773,0.24031832213812143,0.24031832213812143,0.24031832213812143,0.0,0.0,0.0,680201.6961864633
2013-12-29,471377.1413577667,582635.8656946522,849382.0458459354,471377.1413577667,471377.1413577667,0.5160101065830249,0.5160101065830249,0.5160101065830249,0.29052721418851235,0.29052721418851235,0.29052721418851235,0.22548289239451255,0.22548289239451255,0.22548289239451255,0.0,0.0,0.0,714612.5103105895
2013-12-30,471778.7010563976,418650.14016133564,692838.8134646639,471778.7010563976,471778.7010563976,0.17606778272209866,0.17606778272209866,0.17606778272209866,-0.03324743843416323,-0.03324743843416323,-0.03324743843416323,0.2093152211562619,0.2093152211562619,0.2093152211562619,0.0,0.0,0.0,554843.7308869093
2013-12-31,472180.2607550284,381429.82569781377,642638.1387073923,472180.2607550284,472180.2607550284,0.08917597715182868,0.08917597715182868,0.08917597715182868,-0.10290775834260796,-0.10290775834260796,-0.10290775834260796,0.19208373549443664,0.19208373549443664,0.19208373549443664,0.0,0.0,0.0,514287.3968996634
2014-01-01,472581.8204536591,387067.34592853737,659580.9109091497,472581.8204536591,472581.8204536591,0.10896479230106697,0.10896479230106697,0.10896479230106697,-0.0651054876989708,-0.0651054876989708,-0.0651054876989708,0.17407028000003777,0.17407028000003777,0.17407028000003777,0.0,0.0,0.0,524076.60036465223
2014-01-02,472983.38015228993,313996.47141451284,576150.016875798,472983.38015228993,472983.38015228993,-0.051590921999897815,-0.051590921999897815,-0.051590921999897815,-0.20715480000004804,-0.20715480000004804,-0.20715480000004804,0.15556387800015023,0.15556387800015023,0.15556387800015023,0.0,0.0,0.0,448581.73147960514
2014-01-03,473384.93985092075,357832.103627395,635250.2220097666,473384.93985092075,473384.93985092075,0.05082114947460152,0.05082114947460152,0.05082114947460152,-0.08603324223793328,-0.08603324223793328,-0.08603324223793328,0.1368543917125348,0.1368543917125348,0.1368543917125348,0.0,0.0,0.0,497442.9066381097
2014-01-04,473786.4995495516,485623.57733317075,769974.5584315433,473786.4995495516,473786.4995495516,0.32214774917405165,0.32214774917405165,0.32214774917405165,0.20392151252616103,0.20392151252616103,0.20392151252616103,0.11822623664789063,0.11822623664789063,0.11822623664789063,0.0,0.0,0.0,626415.7539684925
2014-01-05,474188.0592481824,521668.5879265214,798048.5453655799,474188.0592481824,474188.0592481824,0.39047951763375527,0.39047951763375527,0.39047951763375527,0.2905272141882349,0.2905272141882349,0.2905272141882349,0.09995230344552038,0.09995230344552038,0.09995230344552038,0.0,0.0,0.0,659348.7838910992
2014-01-06,474589.6189468132,373662.8036030122,639661.3844915638,474589.6189468132,474589.6189468132,0.049040795823144176,0.049040795823144176,0.049040795823144176,-0.033247438434308565,-0.033247438434308565,-0.033247438434308565,0.08228823425745274,0.08228823425745274,0.08228823425745274,0.0,0.0,0.0,497863.87154936773
2014-01-07,474991.178645444,317463.4670278851,598165.9119388614,474991.178645444,474991.178645444,-0.03744056738802202,-0.03744056738802202,-0.03744056738802202,-0.10290775834261645,-0.10290775834261645,-0.10290775834261645,0.06546719095459443,0.06546719095459443,0.06546719095459443,0.0,0.0,0.0,457207.2394126532
2014-01-08,475392.7383440748,332910.1207055065,603654.8463781998,475392.7383440748,475392.7383440748,-0.015410248617183563,-0.015410248617183563,-0.015410248617183563,-0.06510548769896533,-0.06510548769896533,-0.06510548769896533,0.04969523908178177,0.04969523908178177,0.04969523908178177,0.0,0.0,0.0,468066.8180553889
2014-01-09,475794.29804270563,260089.01327031502,533678.692106689,475794.29804270563,475794.29804270563,-0.17200734499621478,-0.17200734499621478,-0.17200734499621478,-0.20715479999981185,-0.20715479999981185,-0.20715479999981185,0.035147455003597054,0.035147455003597054,0.035147455003597054,0.0,0.0,0.0,393954.1840720422
2014-01-10,476195.85774133645,322627.81170144235,582152.222673514,476195.85774133645,476195.85774133645,-0.06406839773502987,-0.06406839773502987,-0.06406839773502987,-0.08603324223827646,-0.08603324223827646,-0.08603324223827646,0.021964844503246594,0.021964844503246594,0.021964844503246594,0.0,0.0,0.0,445686.7521277908
2014-01-11,476597.4174399673,449951.35859188746,713803.9790742791,476597.4174399673,476597.4174399673,0.21417365226331816,0.21417365226331816,0.21417365226331816,0.2039215125263516,0.2039215125263516,0.2039215125263516,0.010252139736966558,0.010252139736966558,0.010252139736966558,0.0,0.0,0.0,578672.0269923504
2014-01-12,476998.9771385981,481291.5175172596,761811.5261069435,476998.9771385981,476998.9771385981,0.2906037326712392,0.2906037326712392,0.2906037326712392,0.29052721418816035,0.29052721418816035,0.29052721418816035,7.651848307882458e-05,7.651848307882458e-05,7.651848307882458e-05,0.0,0.0,0.0,615616.6603754378
2014-01-13,477400.53683722886,317141.85831963416,592677.0644126758,477400.53683722886,477400.53683722886,-0.041780172768102405,-0.041780172768102405,-0.041780172768102405,-0.03324743843445391,-0.03324743843445391,-0.03324743843445391,-0.008532734333648498,-0.008532734333648498,-0.008532734333648498,0.0,0.0,0.0,457454.6599285846
2014-01-14,477802.0965358597,277391.1018520919,558776.110811339,477802.0965358597,477802.0965358597,-0.1184913855183086,-0.1184913855183086,-0.1184913855183086,-0.10290775834243245,-0.10290775834243245,-0.10290775834243245,-0.015583627175876153,-0.015583627175876153,-0.015583627175876153,0.0,0.0,0.0,421186.66411377303
2014-01-15,478203.6562057467,299957.8985308287,567961.5720897479,478203.6562057467,478203.6562057467,-0.08622544054535888,-0.08622544054535888,-0.08622544054535888,-0.06510548769904352,-0.06510548769904352,-0.06510548769904352,-0.021119952846315362,-0.021119952846315362,-0.021119952846315362,0.0,0.0,0.0,436970.3352790049
2014-01-16,478605.21587563364,231718.3097966079,500687.6435355672,478605.21587563364,478605.21587563364,-0.2323737213259812,-0.2323737213259812,-0.2323737213259812,-0.20715480000005565,-0.20715480000005565,-0.20715480000005565,-0.02521892132592555,-0.02521892132592555,-0.02521892132592555,0.0,0.0,0.0,367389.94081658806
2014-01-17,479006.77554552065,298584.37764287833,565717.2265855372,479006.77554552065,479006.77554552065,-0.11402124978347015,-0.11402124978347015,-0.11402124978347015,-0.08603324223805715,-0.08603324223805715,-0.08603324223805715,-0.027988007545413012,-0.027988007545413012,-0.027988007545413012,0.0,0.0,0.0,424389.8243430702
2014-01-18,479408.3352154076,424144.1758320394,689503.4211695956,479408.3352154076,479408.3352154076,0.17436040589428248,0.17436040589428248,0.17436040589428248,0.20392151252601493,0.20392151252601493,0.20392151252601493,-0.029561106631732434,-0.029561106631732434,-0.029561106631732434,0.0,0.0,0.0,562998.1671326683
2014-01-19,479809.89488529455,478038.57574081386,732527.183069695,479809.89488529455,479809.89488529455,0.2604331081125098,0.2604331081125098,0.2604331081125098,0.29052721418798433,0.29052721418798433,0.29052721418798433,-0.030094106075474556,-0.030094106075474556,-0.030094106075474556,0.0,0.0,0.0,604768.2771134084
2014-01-20,480211.45455518155,311432.4188864599,587375.4628599366,480211.45455518155,480211.45455518155,-0.06300743658344804,-0.06300743658344804,-0.06300743658344804,-0.033247438434259896,-0.033247438434259896,-0.033247438434259896,-0.029759998149188147,-0.029759998149188147,-0.029759998149188147,0.0,0.0,0.0,449954.56178565056
2014-01-21,480613.0142250685,275861.8847090148,545923.7305996227,480613.0142250685,480613.0142250685,-0.13165142476748462,-0.13165142476748462,-0.13165142476748462,-0.10290775834253822,-0.10290775834253822,-0.10290775834253822,-0.028743666424946395,-0.028743666424946395,-0.028743666424946395,0.0,0.0,0.0,417339.6261405429
2014-01-22,481014.5738949555,292136.3473331196,562021.3348938294,481014.5738949555,481014.5738949555,-0.09234197483480124,-0.09234197483480124,-0.09234197483480124,-0.0651054876992218,-0.0651054876992218,-0.0651054876992218,-0.02723648713557944,-0.02723648713557944,-0.02723648713557944,0.0,0.0,0.0,436596.7382171749
2014-01-23,481416.13356484246,233092.31788923984,500553.1811605105,481416.13356484246,481416.13356484246,-0.23258568924496828,-0.23258568924496828,-0.23258568924496828,-0.2071548000000222,-0.2071548000000222,-0.2071548000000222,-0.02543088924494608,-0.02543088924494608,-0.02543088924494608,0.0,0.0,0.0,369445.6303260159
2014-01-24,481817.69323472946,287706.51277983986,570074.4852287646,481817.69323472946,481817.69323472946,-0.1095482586199345,-0.1095482586199345,-0.1095482586199345,-0.08603324223783787,-0.08603324223783787,-0.08603324223783787,-0.023515016382096642,-0.023515016382096642,-0.023515016382096642,0.0,0.0,0.0,429035.403968591
2014-01-25,482219.2529046164,435968.2668057391,709086.5004138694,482219.2529046164,482219.2529046164,0.18225388322004157,0.18225388322004157,0.18225388322004157,0.20392151252563898,0.20392151252563898,0.20392151252563898,-0.021667629305597406,-0.021667629305597406,-0.021667629305597406,0.0,0.0,0.0,570105.58430995
2014-01-26,482620.8125745034,473340.55504197587,745210.611770325,482620.8125745034,482620.8125745034,0.27047383474161374,0.27047383474161374,0.27047383474161374,0.2905272141883308,0.2905272141883308,0.2905272141883308,-0.02005337944671702,-0.02005337944671702,-0.02005337944671702,0.0,0.0,0.0,613157.114477643
2014-01-27,483022.37224439037,332324.91125383065,605429.5374390859,483022.37224439037,483022.37224439037,-0.052066011017084635,-0.052066011017084635,-0.052066011017084635,-0.03324743843424213,-0.03324743843424213,-0.03324743843424213,-0.018818572582842502,-0.018818572582842502,-0.018818572582842502,0.0,0.0,0.0,457873.3240896156
2014-01-28,483423.9319142773,289839.3776553901,567806.1045868548,483423.9319142773,483423.9319142773,-0.12099528549509364,-0.12099528549509364,-0.12099528549509364,-0.1029077583428365,-0.1029077583428365,-0.1029077583428365,-0.018087527152257137,-0.018087527152257137,-0.018087527152257137,0.0,0.0,0.0,424931.9152571486
2014-01-29,483825.4915841643,307463.4195420453,597044.3860404385,483825.4915841643,483825.4915841643,-0.08306510225368183,-0.08306510225368183,-0.08306510225368183,-0.06510548769903254,-0.06510548769903254,-0.06510548769903254,-0.017959614554649277,-0.017959614554649277,-0.017959614554649277,0.0,0.0,0.0,443636.4776527879
2014-01-30,484227.0512540513,236841.42603397724,508614.9726940968,484227.0512540513,484227.0512540513,-0.22566184947391973,-0.22566184947391973,-0.22566184947391973,-0.20715480000012737,-0.20715480000012737,-0.20715480000012737,-0.018507049473792364,-0.018507049473792364,-0.018507049473792364,0.0,0.0,0.0,374955.4793027595
2014-01-31,484628.6109239383,300194.47279064305,559656.5456401226,484628.6109239383,484628.6109239383,-0.10580671958446458,-0.10580671958446458,-0.10580671958446458,-0.08603324223824713,-0.08603324223824713,-0.08603324223824713,-0.019773477346217448,-0.019773477346217448,-0.019773477346217448,0.0,0.0,0.0,433351.6473853006
2014-02-01,485030.1705938252,440569.6660632779,710744.5435228437,485030.1705938252,485030.1705938252,0.1821481283651232,0.1821481283651232,0.1821481283651232,0.2039215125258492,0.2039215125258492,0.2039215125258492,-0.02177338416072601,-0.02177338416072601,-0.02177338416072601,0.0,0.0,0.0,573377.5083681069
2014-02-02,485431.73026371223,477400.9287183165,761711.2919636904,485431.73026371223,485431.73026371223,0.2660348827806053,0.2660348827806053,0.2660348827806053,0.2905272141882562,0.2905272141882562,0.2905272141882562,-0.024492331407650947,-0.024492331407650947,-0.024492331407650947,0.0,0.0,0.0,614573.5037224054
2014-02-03,485833.2899335992,319289.1171605001,594226.5784007009,485833.2899335992,485833.2899335992,-0.06113543524482963,-0.06113543524482963,-0.06113543524482963,-0.033247438434550566,-0.033247438434550566,-0.033247438434550566,-0.027887996810279057,-0.027887996810279057,-0.027887996810279057,0.0,0.0,0.0,456131.66029708105
2014-02-04,486234.8496034862,283286.3530567234,549975.1952053708,486234.8496034862,486234.8496034862,-0.1347997384022056,-0.1347997384022056,-0.1347997384022056,-0.10290775834284499,-0.10290775834284499,-0.10290775834284499,-0.03189198005936063,-0.03189198005936063,-0.03189198005936063,0.0,0.0,0.0,420690.5190749005
2014-02-05,486636.40927337314,302936.9494740716,575107.3274922414,486636.40927337314,486636.40927337314,-0.1015178004050253,-0.1015178004050253,-0.1015178004050253,-0.06510548769911075,-0.06510548769911075,-0.06510548769911075,-0.03641231270591456,-0.03641231270591456,-0.03641231270591456,0.0,0.0,0.0,437234.1514069406
2014-02-06,487037.9689432601,230813.76285875656,494820.7611106962,487037.9689432601,487037.9689432601,-0.24849139317357716,-0.24849139317357716,-0.24849139317357716,-0.20715479999989123,-0.20715479999989123,-0.20715479999989123,-0.04133659317368594,-0.04133659317368594,-0.04133659317368594,0.0,0.0,0.0,366013.22551212
2014-02-07,487439.52861314715,294346.23478762707,565529.8107676044,487439.52861314715,487439.52861314715,-0.1325688942429586,-0.1325688942429586,-0.1325688942429586,-0.08603324223796176,-0.08603324223796176,-0.08603324223796176,-0.04653565200499681,-0.04653565200499681,-0.04653565200499681,0.0,0.0,0.0,422820.20929459325
2014-02-08,487841.08828303416,425510.4343608249,700599.8049462917,487841.08828303416,487841.08828303416,0.15205387317216296,0.15205387317216296,0.15205387317216296,0.2039215125260594,0.2039215125260594,0.2039215125260594,-0.05186763935389643,-0.05186763935389643,-0.05186763935389643,0.0,0.0,0.0,562019.2152489927
2014-02-09,488242.6479529211,463577.71856109914,730235.2696663989,488242.6479529211,488242.6479529211,0.23334479747260517,0.23334479747260517,0.23334479747260517,0.2905272141879789,0.2905272141879789,0.2905272141879789,-0.0571824167153737,-0.0571824167153737,-0.0571824167153737,0.0,0.0,0.0,602171.5297569839
2014-02-10,488644.2076228081,300781.87306917075,583864.2738362105,488644.2076228081,488644.2076228081,-0.09557356660088438,-0.09557356660088438,-0.09557356660088438,-0.03324743843469587,-0.03324743843469587,-0.03324743843469587,-0.062326128166188516,-0.062326128166188516,-0.062326128166188516,0.0,0.0,0.0,441942.7379014333
2014-02-11,489045.76729269506,274014.5288691904,544583.5422180862,489045.76729269506,489045.76729269506,-0.17005358148092417,-0.17005358148092417,-0.17005358148092417,-0.10290775834275828,-0.10290775834275828,-0.10290775834275828,-0.06714582313816589,-0.06714582313816589,-0.06714582313816589,0.0,0.0,0.0,405881.78305648564
2014-02-12,489447.326962582,285915.45218506525,549368.466493183,489447.326962582,489447.326962582,-0.1365994906961922,-0.1365994906961922,-0.1365994906961922,-0.06510548769910524,-0.06510548769910524,-0.06510548769910524,-0.071494002997087,-0.071494002997087,-0.071494002997087,0.0,0.0,0.0,422589.07137688063
2014-02-13,489848.886632469,215243.5997847972,487777.4593586676,489848.886632469,489848.886632469,-0.2823877674148075,-0.2823877674148075,-0.2823877674148075,-0.20715479999985775,-0.20715479999985775,-0.20715479999985775,-0.07523296741494975,-0.07523296741494975,-0.07523296741494975,0.0,0.0,0.0,351521.55316569697
2014-02-14,490250.44630235597,275438.0688476971,546359.4894170604,490250.44630235597,490250.44630235597,-0.1642720857972058,-0.1642720857972058,-0.1642720857972058,-0.086033242238371,-0.086033242238371,-0.086033242238371,-0.07823884355883481,-0.07823884355883481,-0.07823884355883481,0.0,0.0,0.0,409715.98292525695
2014-02-15,490652.005972243,415861.9641689382,682365.6564433858,490652.005972243,490652.005972243,0.12351632127988213,0.12351632127988213,0.12351632127988213,0.20392151252626955,0.20392151252626955,0.20392151252626955,-0.08040519124638743,-0.08040519124638743,-0.08040519124638743,0.0,0.0,0.0,551255.5367785292
2014-02-16,491053.5656421299,448723.41898300056,725648.8418223317,491053.5656421299,491053.5656421299,0.2088811240636277,0.2088811240636277,0.2088811240636277,0.2905272141883253,0.2905272141883253,0.2905272141883253,-0.08164609012469762,-0.08164609012469762,-0.08164609012469762,0.0,0.0,0.0,593625.3864089104
2014-02-17,491455.1253120169,300300.05116167624,566564.5204545718,491455.1253120169,491455.1253120169,-0.11514606866617813,-0.11514606866617813,-0.11514606866617813,-0.03324743843450187,-0.03324743843450187,-0.03324743843450187,-0.08189863023167626,-0.08189863023167626,-0.08189863023167626,0.0,0.0,0.0,434865.9997064942
